Experiment name,PEO0dot25_1dot25bar_5
Start time (UTC),2025-09-01 12:01:58.659828+00:00
Opening duration (ms),80
Time before opening (ms),0
Time after closing (ms),1000
Ambient temperature (°C),21.94
Relative humidity (%),69.87
SprayTec lift height (mm),346.0

Elapsed time (s),Pressure (bar),Flow rate (L/s)
-0.021406173706054688,1.25,0.0
0.0,1.25,0.0
0.014198780059814453,1.25,0.0
0.030129671096801758,1.25,0.013333333333333332
0.046631813049316406,1.25,0.106
0.06252884864807129,1.24,0.5266666666666666
0.0786740779876709,1.24,1.5536666666666665
0.09466981887817383,1.23,2.5483333333333333
0.1107940673828125,1.23,3.392333333333333
0.12666082382202148,1.22,4.095666666666666
0.14289331436157227,1.22,4.358333333333333
0.1585710048675537,1.2,4.0873333333333335
0.17416119575500488,1.2,3.6533333333333333
0.19094371795654297,1.19,3.154
0.20674824714660645,1.18,2.7039999999999997
0.22308063507080078,1.18,2.31
0.2392890453338623,1.18,1.9749999999999999
0.2548651695251465,1.18,1.7143333333333333
0.2708287239074707,1.18,1.4636666666666667
0.28648805618286133,1.18,1.2726666666666666
0.3027675151824951,1.18,1.0903333333333334
0.3192310333251953,1.18,0.9313333333333333
0.33463072776794434,1.18,0.8069999999999999
0.35106492042541504,1.18,0.6896666666666667
0.36791491508483887,1.18,0.5926666666666667
0.3830440044403076,1.18,0.514
0.3993415832519531,1.18,0.4423333333333333
0.4160950183868408,1.18,0.37866666666666665
0.43039989471435547,1.18,0.32866666666666666
0.44682812690734863,1.18,0.2823333333333333
0.4634673595428467,1.19,0.24266666666666667
0.4783029556274414,1.19,0.21066666666666667
0.4948005676269531,1.19,0.181
0.5102746486663818,1.19,0.15533333333333332
0.5271925926208496,1.2,0.13133333333333333
0.5421581268310547,1.2,0.11399999999999999
0.5583016872406006,1.21,0.10166666666666667
0.5743134021759033,1.2,0.08933333333333333
0.5903472900390625,1.21,0.07633333333333334
0.6058554649353027,1.21,0.06833333333333333
0.622490406036377,1.21,0.057666666666666665
0.6386010646820068,1.21,0.04933333333333333
0.6544241905212402,1.21,0.044
0.6710536479949951,1.2,0.03666666666666667
0.6865308284759521,1.21,0.030666666666666665
0.7023837566375732,1.21,0.025333333333333333
0.7194185256958008,1.22,0.02033333333333333
0.7356789112091064,1.22,0.018333333333333333
0.7506537437438965,1.22,0.016
0.767103910446167,1.22,0.012666666666666666
0.7823410034179688,1.22,0.01
0.7991766929626465,1.23,0.008
0.8158655166625977,1.23,0.005333333333333333
0.8322319984436035,1.23,0.004
0.8472316265106201,1.24,0.0026666666666666666
0.8632235527038574,1.24,0.0
0.878666877746582,1.24,0.0
0.894418478012085,1.24,0.0
0.9106860160827637,1.24,0.0
0.9263701438903809,1.24,0.0
0.9426960945129395,1.24,0.0
0.9587774276733398,1.24,0.0
0.9748854637145996,1.24,0.0
0.9909036159515381,1.25,0.0
1.007089376449585,1.24,0.0
1.0232386589050293,1.24,0.0
1.0402228832244873,1.25,0.0
1.0544428825378418,1.25,0.0
1.0705435276031494,1.25,0.0
1.0867767333984375,1.26,0.0
1.1024994850158691,1.26,0.0
1.1183538436889648,1.25,0.0
