filename,Index,t_start,t_ends,v_means,v_stds,v_skewnesses,n_means,n_stds,n_skewnesses
PEO_0dot25_1dot5ml_1dot5bar_80ms,0,0.0329999923709,0.120000123978,511.8775487058697,207.35106271470917,8.725998980430363,28.8475586101856,48.644657251441615,810.0966448414142
PEO_0dot25_1dot5ml_1dot5bar_80ms,1,0.057999849319,0.167000055313,558.2592707778873,173.66177698906847,29.3689729268128,395.4223072312683,141.76577389541953,100.53419521715969
PEO_0dot25_1dot5ml_1dot5bar_80ms,2,0.11899995803800001,0.158999919891,431.7597757195699,214.10435755111638,38.87420806056537,166.06721257917494,95.75174153038989,275.4880605517957
PEO_0dot25_1dot5ml_1dot5bar_80ms,3,0.11899995803800001,0.158999919891,431.7597757195699,214.10435755111638,38.87420806056537,166.06721257917494,95.75174153038989,275.4880605517957
PEO_0dot25_1dot5ml_1dot5bar_80ms,4,0.04200005531300001,0.161000013351,405.59993519732825,212.68652076240895,58.217801932820656,160.0589517343109,89.09759527030327,274.0000831028925
PEO_0dot25_1dot5ml_1dot5bar_80ms,5,0.07399988174489999,0.155999898911,480.9062299100822,198.66893038141757,37.61080226343534,236.31043024163006,127.41988314600714,167.7567030947452
PEO_0dot25_1dot5ml_1dot5bar_80ms,6,0.070000171661,0.217000007629,495.9738578256554,204.33693243417838,26.20873907524123,217.51341050768326,132.04545433188397,176.2771783911142
PEO_0dot25_1dot5ml_1dot5bar_80ms,7,0.03600001335099999,0.154000043869,544.8066131852214,189.49632089790902,11.841439287565342,178.3699256772499,160.12588863836845,165.39524594953744
