Experiment name,2_5bar_50ms
Start time (UTC),2025-03-05 13:35:53.243082+00:00
Opening duration (ms),50
Time before opening (ms),500
Time after closing (ms),1000
Ambient Temperature (Celsius),21.60
Relative Humidity (%),33.75

Elapsed time (s),Pressure (bar),Flow rate (L/s)
-0.5279793739318848,0.0,0.0
-0.5130317211151123,0.0,0.0
-0.49531006813049316,0.0,0.0
-0.48065781593322754,0.0,0.0
-0.46414613723754883,0.0,0.0
-0.44814634323120117,0.0,0.0
-0.43293118476867676,0.0,0.0
-0.4155552387237549,0.0,0.0
-0.4006025791168213,0.0,0.0
-0.3843972682952881,0.0,0.0
-0.3690507411956787,0.0,0.0
-0.3525559902191162,0.0,0.0
-0.33701157569885254,0.0,0.0
-0.3210313320159912,0.0,0.0
-0.3044106960296631,0.0,0.0
-0.28874921798706055,0.0,0.0
-0.2726438045501709,0.0,0.0
-0.25725769996643066,0.0,0.0
-0.24038100242614746,0.0,0.0
-0.22540688514709473,0.0,0.0
-0.20818209648132324,0.0,0.0
-0.1929607391357422,0.0,0.0
-0.17715930938720703,0.0,0.0
-0.16125869750976562,0.0,0.0
-0.14358234405517578,0.0,0.0
-0.12895870208740234,0.0,0.0
-0.11260700225830078,0.0,0.0
-0.09567093849182129,0.0,0.0
-0.07995438575744629,0.0,0.0
-0.0648033618927002,0.0,0.0
-0.04841113090515137,0.0,0.0
-0.03201031684875488,0.0,0.0
-0.0168001651763916,0.0,0.0
0.0,0.0,0.0
0.014551639556884766,0.0,0.0
0.0315096378326416,0.0,0.024666666666666667
0.04714822769165039,0.0,0.18066666666666667
0.06348538398742676,0.0,1.4916666666666667
0.07888412475585938,0.0,3.1166666666666667
0.09441351890563965,0.0,4.525666666666667
0.11146306991577148,0.0,5.3133333333333335
0.1267387866973877,0.0,5.077999999999999
0.14272499084472656,0.0,4.499666666666666
0.15901827812194824,0.0,3.9473333333333334
0.17539167404174805,0.0,3.3873333333333333
0.1912844181060791,0.0,2.8993333333333333
0.20795059204101562,0.0,2.478666666666667
0.22367453575134277,0.0,2.1523333333333334
0.23900556564331055,0.0,1.8383333333333334
0.25562548637390137,0.0,1.5753333333333333
0.2722158432006836,0.0,1.3506666666666667
0.2881143093109131,0.0,1.1746666666666665
0.30342745780944824,0.0,1.008
0.3202371597290039,0.0,0.8633333333333333
0.33576416969299316,0.0,0.752
0.35129618644714355,0.0,0.6546666666666666
0.36783313751220703,0.0,0.5546666666666666
0.3833732604980469,0.0,0.48433333333333334
0.3993394374847412,0.0,0.423
0.41630029678344727,0.0,0.358
0.4311370849609375,0.0,0.31266666666666665
0.4472939968109131,0.0,0.2733333333333333
0.4641299247741699,0.0,0.23133333333333334
0.47896718978881836,0.0,0.20299999999999999
0.4958012104034424,0.0,0.17633333333333331
0.5113334655761719,0.0,0.154
0.5271584987640381,0.0,0.132
0.5435259342193604,0.0,0.11533333333333333
0.559683084487915,0.0,0.10133333333333333
0.5759186744689941,0.0,0.08666666666666667
0.5917418003082275,0.0,0.07433333333333333
0.6077384948730469,0.0,0.067
0.623577356338501,0.0,0.057999999999999996
0.6405096054077148,0.0,0.050666666666666665
0.6558005809783936,0.0,0.044
0.6719439029693604,0.0,0.036
0.6874597072601318,0.0,0.028666666666666667
0.7035799026489258,0.0,0.024999999999999998
0.7194030284881592,0.0,0.019333333333333334
0.7349016666412354,0.0,0.018333333333333333
0.7523593902587891,0.0,0.014333333333333333
0.7679734230041504,0.0,0.012333333333333333
0.7834773063659668,0.0,0.010333333333333333
0.7997288703918457,0.0,0.009
0.8149042129516602,0.0,0.009
0.8321723937988281,0.0,0.006
0.8476059436798096,0.0,0.005333333333333333
0.8628442287445068,0.0,0.0036666666666666666
0.8789653778076172,0.0,0.003
0.8950707912445068,0.0,0.0006666666666666666
0.9117140769958496,0.0,0.0
0.9280495643615723,0.0,0.0
0.9434835910797119,0.0,0.0
0.9603486061096191,0.0,0.0
0.9748475551605225,0.0,0.0
0.9922761917114258,0.0,0.0
1.007544755935669,0.0,0.0
1.023367166519165,0.0,0.0
1.040661334991455,0.0,0.0
1.055711269378662,0.0,0.0
1.071753740310669,0.0,0.0
1.0874500274658203,0.0,0.0
