Experiment name,PEO0dot25_1dot25bar_8
Start time (UTC),2025-09-01 12:42:14.964591+00:00
Opening duration (ms),80
Time before opening (ms),0
Time after closing (ms),1000
Ambient temperature (°C),21.91
Relative humidity (%),69.50
SprayTec lift height (mm),346.0

Elapsed time (s),Pressure (bar),Flow rate (L/s)
0.0,1.24,0.0
0.01958489418029785,1.24,0.0
0.034967899322509766,1.24,0.041
0.05099654197692871,1.24,0.15633333333333332
0.06712579727172852,1.23,0.9873333333333333
0.08254861831665039,1.23,1.994
0.09867715835571289,1.22,2.9593333333333334
0.11471414566040039,1.22,3.7013333333333334
0.1305396556854248,1.22,4.3613333333333335
0.14696812629699707,1.21,4.453666666666667
0.16202521324157715,1.2,4.112333333333333
0.17892789840698242,1.19,3.5946666666666665
0.19489574432373047,1.19,3.093
0.21068406105041504,1.19,2.6903333333333332
0.2273879051208496,1.18,2.3006666666666664
0.24305367469787598,1.18,1.966
0.2586498260498047,1.19,1.7073333333333334
0.27447962760925293,1.18,1.458
0.2927563190460205,1.18,1.2249999999999999
0.30733633041381836,1.18,1.0633333333333332
0.3238837718963623,1.19,0.9106666666666666
0.3380436897277832,1.19,0.8033333333333333
0.3557143211364746,1.19,0.6746666666666666
0.371370792388916,1.19,0.587
0.38639211654663086,1.19,0.511
0.4020421504974365,1.19,0.4403333333333333
0.4196767807006836,1.19,0.378
0.4344801902770996,1.18,0.327
0.45038700103759766,1.19,0.2803333333333333
0.46665525436401367,1.19,0.24133333333333332
0.4824106693267822,1.18,0.211
0.4995095729827881,1.19,0.178
0.5147013664245605,1.19,0.154
0.5306556224822998,1.2,0.13366666666666666
0.5468251705169678,1.2,0.11433333333333333
0.5628399848937988,1.21,0.09833333333333333
0.578909158706665,1.21,0.08433333333333333
0.5945332050323486,1.21,0.07366666666666666
0.6103658676147461,1.22,0.06266666666666666
0.6264443397521973,1.21,0.055
0.6427083015441895,1.21,0.048666666666666664
0.6585102081298828,1.22,0.041999999999999996
0.6744940280914307,1.22,0.034666666666666665
0.6917011737823486,1.22,0.02733333333333333
0.7066206932067871,1.22,0.024999999999999998
0.7232968807220459,1.23,0.020999999999999998
0.7381138801574707,1.23,0.017666666666666667
0.7565999031066895,1.24,0.015
0.7714478969573975,1.24,0.010333333333333333
0.7873852252960205,1.24,0.008666666666666666
0.8035480976104736,1.23,0.006666666666666666
0.8180081844329834,1.23,0.005333333333333333
0.8358633518218994,1.23,0.0036666666666666666
0.8519635200500488,1.23,0.0026666666666666666
0.8664238452911377,1.24,0.0016666666666666666
0.8823373317718506,1.24,0.0
0.8986084461212158,1.24,0.0006666666666666666
0.9145774841308594,1.25,0.0
0.931100606918335,1.25,0.0
0.9473984241485596,1.24,0.0
0.9618434906005859,1.25,0.0
0.980290412902832,1.24,0.0
0.9966225624084473,1.25,0.0
1.0102360248565674,1.25,0.0
1.0262959003448486,1.24,0.0
1.0428056716918945,1.24,0.0
1.0586707592010498,1.24,0.0
1.0738294124603271,1.24,0.0
1.091832160949707,1.24,0.0
1.1064469814300537,1.25,0.0
